,leftHandTouching,rightHandTouching
11815,False,False
11816,False,False
11817,False,False
11818,False,False
11819,False,False
11820,False,False
11821,False,False
11822,False,False
11823,False,False
11824,False,False
11825,False,False
11826,False,False
11827,False,False
11828,False,False
11829,False,False
11830,False,False
11831,False,False
11832,False,False
11833,False,False
11834,False,False
11835,False,False
11836,False,False
11837,False,False
11838,False,False
11839,False,False
11840,False,False
11841,False,False
11842,False,False
11843,False,False
11844,False,False
11845,False,False
11846,False,False
11847,False,False
11848,False,False
11849,False,False
11850,False,False
11851,False,False
11852,False,False
11853,False,False
11854,False,False
11855,False,False
11856,False,False
11857,False,False
11858,False,False
11859,False,False
11860,False,False
11861,False,False
11862,False,False
11863,False,False
11864,False,False
11865,False,False
11866,False,False
11867,False,False
11868,False,False
11869,False,False
11870,False,False
11871,False,False
11872,False,False
11873,False,False
11874,False,False
11875,False,False
11876,False,False
11877,False,False
11878,False,False
11879,False,False
11880,False,False
11881,False,False
11882,False,False
11883,False,False
11884,False,False
11885,False,False
11886,False,False
11887,False,False
11888,False,False
11889,False,False
11890,False,False
11891,False,False
11892,False,False
11893,False,False
11894,False,False
11895,False,False
11896,False,False
11897,False,False
11898,False,False
11899,False,False
11900,False,False
11901,False,False
11902,False,False
11903,False,False
11904,False,False
11905,False,False
11906,False,False
11907,False,False
11908,False,False
11909,False,False
11910,False,False
11911,False,False
11912,False,False
11913,False,False
11914,False,False
11915,False,False
11916,False,False
11917,False,False
11918,False,False
11919,False,False
11920,False,False
11921,False,False
11922,False,False
11923,False,False
11924,False,False
11925,False,False
11926,False,False
11927,False,False
11928,False,False
11929,False,False
11930,False,False
11931,False,False
11932,False,False
11933,False,False
11934,False,False
11935,False,False
11936,False,False
11937,False,False
11938,False,False
11939,False,False
11940,False,False
11941,False,False
11942,False,False
11943,False,False
11944,False,False
11945,False,False
11946,False,False
11947,False,False
11948,False,False
11949,False,False
11950,False,False
11951,False,False
11952,False,False
11953,False,False
11954,False,False
11955,False,False
11956,False,False
11957,False,False
11958,False,False
11959,False,False
11960,False,False
11961,False,False
11962,False,False
11963,False,False
11964,False,False
11965,False,False
11966,False,False
11967,False,False
11968,False,False
11969,False,False
11970,False,False
11971,False,False
11972,False,False
11973,False,False
11974,False,False
11975,False,False
11976,False,False
11977,False,False
11978,False,False
11979,False,False
11980,False,False
11981,False,False
11982,False,False
11983,False,False
11984,False,False
11985,False,False
11986,False,False
11987,False,False
11988,False,False
11989,False,False
11990,False,False
11991,False,False
11992,False,False
11993,False,False
11994,False,False
11995,False,False
11996,False,False
11997,False,False
11998,False,False
11999,False,False
12000,False,False
12001,False,False
12002,False,False
12003,False,False
12004,False,False
12005,False,False
12006,False,False
12007,False,False
12008,False,False
12009,False,False
12010,False,False
12011,False,False
12012,False,False
12013,False,False
12014,False,False
12015,False,False
12016,False,False
12017,False,False
12018,False,False
12019,False,False
12020,False,False
12021,False,False
12022,False,False
12023,False,False
12024,False,False
12025,False,False
12026,False,False
12027,False,False
12028,False,False
12029,False,False
12030,False,False
12031,False,False
12032,False,False
12033,False,False
12034,False,False
12035,False,False
12036,False,False
12037,False,False
12038,False,False
12039,False,False
12040,False,False
12041,False,False
12042,False,False
12043,False,False
12044,False,False
12045,False,False
12046,False,False
12047,False,False
12048,False,False
12049,False,False
12050,False,False
12051,False,False
12052,False,False
12053,False,False
12054,False,False
12055,False,False
12056,False,False
12057,False,False
12058,False,False
12059,False,False
12060,False,False
12061,False,False
12062,False,False
12063,False,False
12064,False,False
12065,False,False
12066,False,False
12067,False,False
12068,False,False
12069,False,False
12070,False,False
12071,False,False
12072,False,False
12073,False,False
12074,False,False
12075,False,False
12076,False,False
12077,False,False
12078,False,False
12079,False,False
12080,False,False
12081,False,False
12082,False,False
12083,False,False
12084,False,False
12085,False,False
12086,False,False
12087,False,False
12088,False,False
12089,False,False
12090,False,False
12091,False,False
12092,False,False
12093,False,False
12094,False,False
12095,False,False
12096,False,False
12097,False,False
12098,False,False
12099,False,False
12100,False,False
12101,False,False
12102,False,False
12103,False,False
12104,False,False
12105,False,False
12106,False,False
12107,False,False
12108,False,False
12109,False,False
12110,False,False
12111,False,False
12112,False,False
12113,False,False
12114,False,False
12115,False,False
12116,False,False
12117,False,False
12118,False,False
12119,False,False
12120,False,False
12121,False,False
12122,False,False
12123,False,False
12124,False,False
12125,False,False
12126,False,False
12127,False,False
12128,False,False
12129,False,False
12130,False,False
12131,False,False
12132,False,False
12133,False,False
12134,False,False
12135,False,False
12136,False,False
12137,False,False
12138,False,False
12139,False,False
12140,False,False
12141,False,False
12142,False,False
12143,False,False
12144,False,False
12145,False,False
12146,False,False
12147,False,False
12148,False,False
12149,False,False
12150,False,False
12151,False,False
12152,False,False
12153,False,False
12154,False,False
12155,False,False
12156,False,False
12157,False,False
12158,False,False
12159,False,False
12160,False,False
12161,False,False
12162,False,False
12163,False,False
12164,False,False
12165,False,False
12166,False,False
12167,False,False
12168,False,False
12169,False,False
12170,False,False
12171,False,False
12172,False,False
12173,False,False
12174,False,False
12175,False,False
12176,False,False
12177,False,False
12178,False,False
12179,False,False
12180,False,False
12181,False,False
12182,False,False
12183,False,False
12184,False,False
12185,False,False
12186,False,False
12187,False,False
12188,False,False
12189,False,False
12190,False,False
12191,False,False
12192,False,False
12193,False,False
12194,False,False
12195,False,False
12196,False,False
12197,False,False
12198,False,False
12199,False,False
12200,False,False
12201,False,False
12202,False,False
12203,False,False
12204,False,False
12205,False,False
12206,False,False
12207,False,False
12208,False,False
12209,False,False
12210,False,False
12211,False,False
12212,False,False
12213,False,False
12214,False,False
12215,False,False
12216,False,False
12217,False,False
12218,False,False
12219,False,False
12220,False,False
12221,False,False
12222,False,False
12223,False,False
12224,False,False
12225,False,False
12226,False,False
12227,False,False
12228,False,False
12229,False,False
12230,False,False
12231,False,False
12232,False,False
12233,False,False
12234,False,False
12235,False,False
12236,False,False
12237,False,False
12238,False,False
12239,False,False
12240,False,False
12241,False,False
12242,False,False
12243,False,False
12244,False,False
12245,False,False
12246,False,False
12247,False,False
12248,False,False
12249,False,False
12250,False,False
12251,False,False
12252,False,False
12253,False,False
12254,False,False
12255,False,False
12256,False,False
12257,False,False
12258,False,False
12259,False,False
12260,False,False
12261,False,False
12262,False,False
12263,False,False
12264,False,False
12265,False,False
12266,False,False
12267,False,False
12268,False,False
12269,False,False
12270,False,False
12271,False,False
12272,False,False
12273,False,False
12274,False,False
12275,False,False
12276,False,False
12277,False,False
12278,False,False
12279,False,False
12280,False,False
12281,False,False
12282,False,False
12283,False,False
12284,False,False
12285,False,False
12286,False,False
12287,False,False
12288,False,False
12289,False,False
12290,False,False
12291,False,False
12292,False,False
12293,False,False
12294,False,False
12295,False,False
12296,False,False
12297,False,False
12298,False,False
12299,False,False
12300,False,False
12301,False,False
12302,False,False
12303,False,False
12304,False,False
12305,False,False
12306,False,False
12307,False,False
12308,False,False
12309,False,False
12310,False,False
12311,False,False
12312,False,False
12313,False,False
12314,False,False
12315,False,False
12316,False,False
12317,False,False
12318,False,False
12319,False,False
12320,False,False
12321,False,False
12322,False,False
12323,False,False
12324,False,False
12325,False,False
12326,False,False
12327,False,False
12328,False,False
